TimeSeries ID,total direction=Write,total direction=Read
direction,Write,Read
Wed May 22 2024 18:20:00 GMT+0200 (Central European Summer Time),5.566666666666667,0
Wed May 22 2024 18:21:00 GMT+0200 (Central European Summer Time),5.3,0
Wed May 22 2024 18:22:00 GMT+0200 (Central European Summer Time),5.1499999999999995,0.016666666666666666
Wed May 22 2024 18:23:00 GMT+0200 (Central European Summer Time),5.283333333333333,0
Wed May 22 2024 18:24:00 GMT+0200 (Central European Summer Time),5.1,0
Wed May 22 2024 18:25:00 GMT+0200 (Central European Summer Time),7.083333333333333,0
Wed May 22 2024 18:26:00 GMT+0200 (Central European Summer Time),7.6000000000000005,0
Wed May 22 2024 18:27:00 GMT+0200 (Central European Summer Time),6.1499999999999995,0
Wed May 22 2024 18:28:00 GMT+0200 (Central European Summer Time),5.716666666666667,0.4166666666666667
Wed May 22 2024 18:29:00 GMT+0200 (Central European Summer Time),6.45,9.45
Wed May 22 2024 18:30:00 GMT+0200 (Central European Summer Time),4.616666666666666,4.083333333333333
Wed May 22 2024 18:31:00 GMT+0200 (Central European Summer Time),7.816666666666667,0.016666666666666666
Wed May 22 2024 18:32:00 GMT+0200 (Central European Summer Time),4.9833333333333325,0
Wed May 22 2024 18:33:00 GMT+0200 (Central European Summer Time),5.45,0
Wed May 22 2024 18:34:00 GMT+0200 (Central European Summer Time),7.133333333333333,0
Wed May 22 2024 18:35:00 GMT+0200 (Central European Summer Time),6.716666666666667,0.16666666666666666
Wed May 22 2024 18:36:00 GMT+0200 (Central European Summer Time),4.883333333333333,0.08333333333333333
Wed May 22 2024 18:37:00 GMT+0200 (Central European Summer Time),6.25,0.016666666666666666
Wed May 22 2024 18:38:00 GMT+0200 (Central European Summer Time),6.75,0.016666666666666666
Wed May 22 2024 18:39:00 GMT+0200 (Central European Summer Time),5.516666666666667,0
Wed May 22 2024 18:40:00 GMT+0200 (Central European Summer Time),5.55,0
Wed May 22 2024 18:41:00 GMT+0200 (Central European Summer Time),6.083333333333333,0
Wed May 22 2024 18:42:00 GMT+0200 (Central European Summer Time),4.25,0
Wed May 22 2024 18:43:00 GMT+0200 (Central European Summer Time),4.666666666666666,0.016666666666666666
Wed May 22 2024 18:44:00 GMT+0200 (Central European Summer Time),6.25,0
Wed May 22 2024 18:45:00 GMT+0200 (Central European Summer Time),7.383333333333333,0
Wed May 22 2024 18:46:00 GMT+0200 (Central European Summer Time),6.766666666666667,0
Wed May 22 2024 18:47:00 GMT+0200 (Central European Summer Time),5.616666666666666,0.016666666666666666
Wed May 22 2024 18:48:00 GMT+0200 (Central European Summer Time),6.45,0.016666666666666666
Wed May 22 2024 18:49:00 GMT+0200 (Central European Summer Time),6.216666666666666,0.016666666666666666
Wed May 22 2024 18:50:00 GMT+0200 (Central European Summer Time),4.833333333333333,0.016666666666666666
Wed May 22 2024 18:51:00 GMT+0200 (Central European Summer Time),7.766666666666667,0.016666666666666666
Wed May 22 2024 18:52:00 GMT+0200 (Central European Summer Time),6.733333333333333,0
Wed May 22 2024 18:53:00 GMT+0200 (Central European Summer Time),7.433333333333334,0
Wed May 22 2024 18:54:00 GMT+0200 (Central European Summer Time),6.016666666666667,0
Wed May 22 2024 18:55:00 GMT+0200 (Central European Summer Time),6.116666666666666,0.016666666666666666
Wed May 22 2024 18:56:00 GMT+0200 (Central European Summer Time),6.05,0
Wed May 22 2024 18:57:00 GMT+0200 (Central European Summer Time),4.166666666666667,0
Wed May 22 2024 18:58:00 GMT+0200 (Central European Summer Time),4.35,0
Wed May 22 2024 18:59:00 GMT+0200 (Central European Summer Time),6.3500000000000005,0
Wed May 22 2024 19:00:00 GMT+0200 (Central European Summer Time),6.55,0
Wed May 22 2024 19:01:00 GMT+0200 (Central European Summer Time),7.216666666666667,0.016666666666666666
Wed May 22 2024 19:02:00 GMT+0200 (Central European Summer Time),5.816666666666666,0
Wed May 22 2024 19:03:00 GMT+0200 (Central European Summer Time),5.716666666666667,0.016666666666666666
Wed May 22 2024 19:04:00 GMT+0200 (Central European Summer Time),6.016666666666667,0.016666666666666666
Wed May 22 2024 19:05:00 GMT+0200 (Central European Summer Time),5.933333333333333,0
Wed May 22 2024 19:06:00 GMT+0200 (Central European Summer Time),5.95,0
Wed May 22 2024 19:07:00 GMT+0200 (Central European Summer Time),6.266666666666667,0
Wed May 22 2024 19:08:00 GMT+0200 (Central European Summer Time),6.55,0
Wed May 22 2024 19:09:00 GMT+0200 (Central European Summer Time),5.4,0
Wed May 22 2024 19:10:00 GMT+0200 (Central European Summer Time),4.516666666666667,0
Wed May 22 2024 19:11:00 GMT+0200 (Central European Summer Time),5.366666666666666,0
Wed May 22 2024 19:12:00 GMT+0200 (Central European Summer Time),4.933333333333334,0
Wed May 22 2024 19:13:00 GMT+0200 (Central European Summer Time),4.2,0
Wed May 22 2024 19:14:00 GMT+0200 (Central European Summer Time),4.95,0
Wed May 22 2024 19:15:00 GMT+0200 (Central European Summer Time),6.916666666666667,0.016666666666666666
Wed May 22 2024 19:16:00 GMT+0200 (Central European Summer Time),5.466666666666667,0.03333333333333333
Wed May 22 2024 19:17:00 GMT+0200 (Central European Summer Time),4.266666666666667,0
Wed May 22 2024 19:18:00 GMT+0200 (Central European Summer Time),undefined,0
